Temps	Canal A	Canal B
(ms)	(mV)	(V)

4.26786316	-165.95960000	4.17111700
4.27042316	-165.95960000	4.17111700
4.27298316	-161.47340000	4.21598000
4.27554316	-161.47340000	4.17111700
4.27810316	-157.00250000	4.17111700
4.28066316	-157.00250000	4.17111700
4.28322316	-157.00250000	4.17111700
4.28578316	-152.51620000	4.17111700
4.28834316	-152.51620000	4.17111700
4.29090316	-152.51620000	4.17111700
4.29346316	-148.03000000	4.17111700
4.29602316	-148.03000000	4.17111700
4.29858316	-143.55910000	4.17111700
4.30114316	-130.10040000	4.17111700
4.30370316	-139.07280000	4.12625500
4.30626316	-139.07280000	4.12625500
4.30882316	-134.58660000	4.08154500
4.31138316	-134.58660000	4.12625500
4.31394316	-130.10040000	4.08154500
4.31650316	-130.10040000	4.08154500
4.31906316	-125.62940000	4.08154500
4.32162316	-125.62940000	4.08154500
4.32418316	-121.14320000	4.08154500
4.32674316	-121.14320000	4.08154500
4.32930316	-121.14320000	4.08154500
4.33186316	-116.65700000	4.08154500
4.33442316	-112.18600000	4.03668300
4.33698316	-107.69980000	4.03668300
4.33954316	-112.18600000	4.03668300
4.34210316	-103.21360000	4.03668300
4.34466316	-103.21360000	3.99197400
4.34722316	-98.72737000	3.99197400
4.34978316	-98.72737000	3.99197400
4.35234316	-94.25641000	3.99197400
4.35490316	-89.77020000	3.99197400
4.35746316	-89.77020000	3.94711100
4.36002316	-85.28397000	3.94711100
4.36258316	-85.28397000	3.94711100
4.36514316	-71.84057000	3.90240200
4.36770316	-80.81301000	3.85754000
4.37026316	-76.32679000	3.85754000
4.37282316	-76.32679000	3.81283000
4.37538316	-67.36961000	3.81283000
4.37794316	-67.36961000	3.81283000
4.38050316	-58.39716000	3.81283000
4.38306316	-58.39716000	3.76796800
4.38562316	-58.39716000	3.72325800
4.38818316	-53.91095000	3.72325800
4.39074316	-49.43998000	3.67839600
4.39330316	-44.95376000	3.67839600
4.39586316	-44.95376000	3.63368600
4.39842316	-44.95376000	3.63368600
4.40098316	-40.46754000	3.63368600
4.40354316	-35.99658000	3.54411500
4.40610316	-31.51036000	3.54411500
4.40866316	-31.51036000	3.49925200
4.41122316	-27.02414000	3.54411500
4.41378316	-27.02414000	3.45439000
4.41634316	-22.55318000	3.45439000
4.41890316	-18.06696000	3.45439000
4.42146316	-9.09451500	3.40968000
4.42402316	-13.58074000	3.36481800
4.42658316	-9.09451500	3.36481800
4.42914316	-4.62355400	3.36481800
4.43170316	-4.62355400	3.36481800
4.43426316	-0.13733330	3.32010900
4.43682316	4.34888700	3.32010900
4.43938316	4.34888700	3.32010900
4.44194316	13.30607000	3.27524600
4.44450316	17.79229000	3.27524600
4.44706316	13.30607000	3.23053700
4.44962316	17.79229000	3.23053700
4.45218316	26.73421000	3.23053700
4.45474316	22.26325000	3.18567500
4.45730316	26.73421000	3.14096500
4.45986316	17.79229000	3.14096500
4.46242316	35.70665000	3.14096500
4.46498316	35.70665000	3.09610300
4.46754316	40.17762000	3.09610300
4.47010316	44.66384000	3.05139300
4.47266316	49.15006000	3.00653100
4.47522316	49.15006000	3.00653100
4.47778316	53.62102000	3.00653100
4.48034316	58.10724000	2.96182100
4.48290316	58.10724000	2.96182100
4.48546316	62.59346000	2.91695900
4.48802316	67.07968000	2.91695900
4.49058316	67.07968000	2.87225000
4.49314316	71.55064000	2.82738700
4.49570316	76.03686000	2.78267800
4.49826316	80.52309000	2.73781500
4.50082316	84.99404000	2.78267800
4.50338315	80.52309000	2.69295300
4.50594315	84.99404000	2.64824400
4.50850315	89.48026000	2.64824400
4.51106315	93.96648000	2.64824400
4.51362315	93.96648000	2.60338100
4.51618315	98.43745000	2.55867200
4.51874315	102.92370000	2.55867200
4.52130315	107.40990000	2.51381000
4.52386315	111.89610000	2.46910000
4.52642315	111.89610000	2.46910000
4.52898315	111.89610000	2.42423800
4.53154315	116.36710000	2.42423800
4.53410315	116.36710000	2.37952800
4.53666315	120.85330000	2.37952800
4.53922315	120.85330000	2.33466600
4.54178315	125.33950000	2.28995600
4.54434315	129.81050000	2.28995600
4.54690315	129.81050000	2.28995600
4.54946315	134.29670000	2.24509400
4.55202315	134.29670000	2.20038500
4.55458315	143.25390000	2.20038500
4.55714315	138.78290000	2.15552200
4.55970315	143.25390000	2.15552200
4.56226315	147.74010000	2.15552200
4.56482315	147.74010000	2.11081300
4.56738315	152.22630000	2.06595000
4.56994315	152.22630000	2.06595000
4.57250315	156.71250000	2.02108800
4.57506315	156.71250000	2.02108800
4.57762315	156.71250000	1.97637900
4.58018315	161.18350000	1.93151600
4.58274315	161.18350000	1.93151600
4.58530315	170.15590000	1.88680700
4.58786315	165.66970000	1.88680700
4.59042315	179.11310000	1.84194500
4.59298315	170.15590000	1.84194500
4.59554315	170.15590000	1.79723500
4.59810315	174.62690000	1.75237300
4.60066315	179.11310000	1.75237300
4.60322315	179.11310000	1.70766300
4.60578315	179.11310000	1.70766300
4.60834315	183.59930000	1.66280100
4.61090315	183.59930000	1.57322900
4.61346315	188.08560000	1.61809100
4.61602315	188.08560000	1.57322900
4.61858315	192.55650000	1.57322900
4.62114315	192.55650000	1.52852000
4.62370315	188.08560000	1.52852000
4.62626315	192.55650000	1.48365700
4.62882315	192.55650000	1.48365700
4.63138315	197.04280000	1.48365700
4.63394315	197.04280000	1.43894800
4.63650315	197.04280000	1.43894800
4.63906315	201.52900000	1.39408600
4.64162315	201.52900000	1.39408600
4.64418315	201.52900000	1.34937600
4.64674315	201.52900000	1.30451400
4.64930315	201.52900000	1.25965100
4.65186315	201.52900000	1.25965100
4.65442315	210.48610000	1.25965100
4.65698315	201.52900000	1.21494200
4.65954315	205.99990000	1.21494200
4.66210315	205.99990000	1.21494200
4.66466315	205.99990000	1.17008000
4.66722315	210.48610000	1.12537000
4.66978315	214.97240000	1.17008000
4.67234315	205.99990000	1.12537000
4.67490315	205.99990000	1.12537000
4.67746315	205.99990000	1.12537000
4.68002315	210.48610000	1.12537000
4.68258315	210.48610000	1.12537000
4.68514315	205.99990000	1.12537000
4.68770315	210.48610000	1.12537000
4.69026315	210.48610000	1.12537000
4.69282315	210.48610000	1.08050800
4.69538315	205.99990000	1.08050800
4.69794315	205.99990000	1.08050800
4.70050315	210.48610000	1.08050800
4.70306315	210.48610000	1.03579800
4.70562315	210.48610000	1.03579800
4.70818315	205.99990000	1.03579800
4.71074315	205.99990000	0.99093600
4.71330315	205.99990000	1.03579800
4.71586315	205.99990000	0.94622640
4.71842315	205.99990000	0.94622640
4.72098315	210.48610000	0.94622640
4.72354315	205.99990000	0.94622640
4.72610315	205.99990000	0.90136410
4.72866315	205.99990000	0.90136410
4.73122315	205.99990000	0.90136410
4.73378315	197.04280000	0.85665460
4.73634315	205.99990000	0.85665460
4.73890315	201.52900000	0.85665460
4.74146315	205.99990000	0.85665460
4.74402315	201.52900000	0.85665460
4.74658315	201.52900000	0.85665460
4.74914315	197.04280000	0.85665460
4.75170315	197.04280000	0.85665460
4.75426315	197.04280000	0.85665460
4.75682315	192.55650000	0.85665460
4.75938315	192.55650000	0.85665460
4.76194315	192.55650000	0.85665460
4.76450315	192.55650000	0.85665460
4.76706315	188.08560000	0.85665460
4.76962315	188.08560000	0.85665460
4.77218315	188.08560000	0.85665460
4.77474315	183.59930000	0.85665460
4.77730315	183.59930000	0.85665460
4.77986315	179.11310000	0.85665460
4.78242315	179.11310000	0.85665460
4.78498315	179.11310000	0.85665460
4.78754315	179.11310000	0.85665460
4.79010315	174.62690000	0.85665460
4.79266315	174.62690000	0.85665460
4.79522315	170.15590000	0.85665460
4.79778315	170.15590000	0.85665460
4.80034315	165.66970000	0.85665460
4.80290315	165.66970000	0.85665460
4.80546315	165.66970000	0.90136410
4.80802315	161.18350000	0.90136410
4.81058315	161.18350000	0.90136410
4.81314315	156.71250000	0.94622640
4.81570315	156.71250000	0.94622640
4.81826315	152.22630000	0.94622640
4.82082315	152.22630000	0.94622640
4.82338315	147.74010000	0.94622640
4.82594315	147.74010000	0.94622640
4.82850315	143.25390000	0.94622640
4.83106315	138.78290000	0.99093600
4.83362315	138.78290000	0.94622640
4.83618315	138.78290000	1.03579800
4.83874315	134.29670000	1.03579800
4.84130315	129.81050000	1.03579800
4.84386315	125.33950000	1.03579800
4.84642315	125.33950000	0.99093600
4.84898315	120.85330000	1.08050800
4.85154315	120.85330000	1.08050800
4.85410315	116.36710000	1.12537000
4.85666315	111.89610000	1.12537000
4.85922315	111.89610000	1.12537000
4.86178315	111.89610000	1.17008000
4.86434315	107.40990000	1.12537000
4.86690315	102.92370000	1.17008000
4.86946315	98.43745000	1.17008000
4.87202315	98.43745000	1.21494200
4.87458315	93.96648000	1.21494200
4.87714315	93.96648000	1.21494200
4.87970315	89.48026000	1.21494200
4.88226315	84.99404000	1.25965100
4.88482315	84.99404000	1.25965100
4.88738315	80.52309000	1.25965100
4.88994315	76.03686000	1.25965100
4.89250315	67.07968000	1.30451400
4.89506315	67.07968000	1.25965100
4.89762315	67.07968000	1.34937600
