OWNER;POINTNAME;FLD_DEV;3_KKS; DESC;LONG DESC;ACTIVE;INACTIVE;EST;PRI;SIG_TYPE;SIG_LEVEL;PWR_SRC;NOMINAL POWER;LINE MONITORING;LOCATION;DEV_PARTITION;DEVICE_LO;DEVICE_HI;DEVICE_UNITS;DISPLAY_LO;DISPLAY_HI;DISPLAY_UNITS;PRECISION_SIGNAL;SOE;HIST;PID;LOGIC;SCHEM;HMI_SCREEN;Intelligent System;Signal Loss;Instrument Function;KKS_Junction Box;Explosion Protection;IS;IS_MODEL;IS_IN_TB_1;IS_IN_TB_2;IS_OUT_TB_1;IS_OUT_TB_2;CONTROLLER;CABINET_KKS;CARD_ID;CARD_TYPE;CARD_POINT_Nº;TA_MODEL;TA_TAG_ID;MC_ID;MC_TERM_STRIP_ID;TB_1;TB_2;TB_3;TB_4;STATUS OF TECHNICAL DATA;IN PAMELA;REMARKS;MOD;REV;REV_COMMENT;REV_DATE
Chemical Dosing Supplier;B0QCL10GH001XB33;B0QCL10GH001;XB33;Propilenglycol Skid Interface;Propilenglycol Skid Interface;PLC n fail;PLC fail;;;DI;24VDC;         S;;;B0CRM01GH003;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000017 - Chemical Dosing;NPE7-EAI-41XX-XXX-PP-XA-007617;NPE7-EAI-41XX-XXX-PP-XA-007634;NPE7-EAI-41XX-XXX-IM-XA-007615;Chemical Dosing System;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0QEA10CP001XQ01;B0QEA10CP001;XQ01;Wet Air Buffer Tank Press                       ;Wet Air Buffer Tank Pressure            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AH001XB01;B0QEA11AH001;XB01;Adsorption Air Dryer 1                               ;Adsorption Air Dryer 1                ;Running;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AH001XB22;B0QEA11AH001;XB22;Adsorption Air Dryer 1                        ;Adsorption Air Dryer 1            ;Remote;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AH001XN01;B0QEA11AH001;XN01;Adsorption Air Dryer 1                     ;Adsorption Air Dryer 1           ;n General Warning;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AH001YB01;B0QEA11AH001;YB01;Adsorption Air Dryer 1;Adsorption Air Dryer 1;Start Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AH001YB02;B0QEA11AH001;YB02;Adsorption Air Dryer 1;Adsorption Air Dryer 1;Stop Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AN001XB01;B0QEA11AN001;XB01;Air Compressor 1                                     ;Air Compressor 1                   ;Running;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AN001XB22;B0QEA11AN001;XB22;Air Compressor 1                              ;Air Compressor 1               ;Remote;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AN001XN01;B0QEA11AN001;XN01;Air Compressor 1                           ;Air Compressor 1              ;n General Warning;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AN001YB01;B0QEA11AN001;YB01;Air Compressor 1;Air Compressor 1;Start Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11AN001YB02;B0QEA11AN001;YB02;Air Compressor 1;Air Compressor 1;Stop Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11CP001XQ01;B0QEA11CP001;XQ01;Compress Air Prefilter 1                        ;Compressed Air Prefilter 1            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA11CP002XQ01;B0QEA11CP002;XQ01;Compress Air Postfilter 1                       ;Compressed Air Postfilter 1            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AH001XB01;B0QEA12AH001;XB01;Adsorption Air Dryer 2                               ;Adsorption Air Dryer 2                ;Running;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AH001XB22;B0QEA12AH001;XB22;Adsorption Air Dryer 2                        ;Adsorption Air Dryer 2            ;Remote;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AH001XN01;B0QEA12AH001;XN01;Adsorption Air Dryer 2                     ;Adsorption Air Dryer 2           ;n General Warning;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AH001YB01;B0QEA12AH001;YB01;Adsorption Air Dryer 2;Adsorption Air Dryer 2;Start Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AH001YB02;B0QEA12AH001;YB02;Adsorption Air Dryer 2;Adsorption Air Dryer 2;Stop Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AN001XB01;B0QEA12AN001;XB01;Air Compressor 2                                     ;Air Compressor 2                   ;Running;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AN001XB22;B0QEA12AN001;XB22;Air Compressor 2                              ;Air Compressor 2               ;Remote;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AN001XN01;B0QEA12AN001;XN01;Air Compressor 2                           ;Air Compressor 2              ;n General Warning;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AN001YB01;B0QEA12AN001;YB01;Air Compressor 2;Air Compressor 2;Start Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12AN001YB02;B0QEA12AN001;YB02;Air Compressor 2;Air Compressor 2;Stop Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12CP001XQ01;B0QEA12CP001;XQ01;Compress Air Prefilter 2                        ;Compressed Air Prefilter 2            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA12CP002XQ01;B0QEA12CP002;XQ01;Compress Air Postfilter 2                       ;Compressed Air Postfilter 2            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA13AN001XB01;B0QEA13AN001;XB01;Air Compressor 3                                     ;Air Compressor 3                   ;Running;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA13AN001XB22;B0QEA13AN001;XB22;Air Compressor 3                              ;Air Compressor 3               ;Remote;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA13AN001XN01;B0QEA13AN001;XN01;Air Compressor 3                           ;Air Compressor 3              ;n General Warning;;;;DI;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA13AN001YB01;B0QEA13AN001;YB01;Air Compressor 3;Air Compressor 3;Start Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
AIR Compressor Supplier;B0QEA13AN001YB02;B0QEA13AN001;YB02;Air Compressor 3;Air Compressor 3;Stop Cmd;;;;DO;24VDC;         S;;;B0CRM01GH002;;N/A;N/A;N/A;N/A;N/A;N/A;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;Compressed Air Generation;N/A;-;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0QEA20CP001XQ01;B0QEA20CP001;XQ01;Svce Air Rcvr Tank Press                        ;Service Air Control Valve Tank Pressure            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0QEB10CP001XQ01;B0QEB10CP001;XQ01;Svce Air Rcvr Outl Press                        ;Service Air Control Valve Outlet Pressure            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0QEB10CP002XQ01;B0QEB10CP002;XQ01;Svce Air Distr Hdr Press                        ;Service Air District Header Pressure            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0QFA10CP001XQ01;B0QFA10CP001;XQ01;Instr Air Rcvr Tank Press                       ;Instrument Air Control Valver Tank Pressure            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0QFB10CP001XQ01;B0QFB10CP001;XQ01;Instr Air Distr Hdr Press                       ;Instrument Air District Header Pressure            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
EA-I&C;B0QFB15CP001XQ01;B0QFB15CP001;XQ01;Instr Air Distr Ring Press                      ;Instrument Air District Ring Pressure           ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH002;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41AX-XXX-PD-XA-000003 - Compressed Air;NPE7-EAI-41AX-XXX-PP-XA-007618;NPE7-EAI-41AX-XXX-PP-XA-007636;NPE7-EAI-41AX-XXX-IM-XA-007619;;Hold;PT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Sampling Supplier;B0QUA80CQ001XQ01;B0QUA80CQ001;XQ01;FW Pmps Suct DO                                 ;Feedwater Pumps Suction Digital Output                 ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000014 - Sampling;NPE7-EAI-41XX-XXX-PP-XA-007616;NPE7-EAI-41XX-XXX-PP-XA-007635;NPE7-EAI-41XX-XXX-IM-XA-007616;;Hold;QT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Sampling Supplier;B0QUA80CQ002XQ01;B0QUA80CQ002;XQ01;FW Pmps Suct PH                                 ;Feedwater Pumps Suction PH                 ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000014 - Sampling;NPE7-EAI-41XX-XXX-PP-XA-007616;NPE7-EAI-41XX-XXX-PP-XA-007635;NPE7-EAI-41XX-XXX-IM-XA-007616;;Hold;QT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Sampling Supplier;B0QUA80CQ003XQ01;B0QUA80CQ003;XQ01;FW Pmps Suct DC                                 ;Feedwater Pumps Suction DC                 ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000014 - Sampling;NPE7-EAI-41XX-XXX-PP-XA-007616;NPE7-EAI-41XX-XXX-PP-XA-007635;NPE7-EAI-41XX-XXX-IM-XA-007616;;Hold;QT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Sampling Supplier;B0QUA80CQ004XQ01;B0QUA80CQ004;XQ01;FW Pmps Suct AC                                 ;Feedwater Pumps Suction AC                 ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000014 - Sampling;NPE7-EAI-41XX-XXX-PP-XA-007616;NPE7-EAI-41XX-XXX-PP-XA-007635;NPE7-EAI-41XX-XXX-IM-XA-007616;;Hold;QT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Sampling Supplier;B0QUB90CQ001XQ01;B0QUB90CQ001;XQ01;Demi Wtr Press Grp DC                           ;Demi Water Pressure Group DC              ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000014 - Sampling;NPE7-EAI-41XX-XXX-PP-XA-007616;NPE7-EAI-41XX-XXX-PP-XA-007635;NPE7-EAI-41XX-XXX-IM-XA-007616;;Hold;QT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Sampling Supplier;B0QUB90CQ002XQ01;B0QUB90CQ002;XQ01;Demi Wtr Press Grp SIO2                         ;Demi Water Pressure Group SIO2             ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000014 - Sampling;NPE7-EAI-41XX-XXX-PP-XA-007616;NPE7-EAI-41XX-XXX-PP-XA-007635;NPE7-EAI-41XX-XXX-IM-XA-007616;;Hold;QT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
Sampling Supplier;B0QUC20CQ001XQ01;B0QUC20CQ001;XQ01;Conds Dnstrm LP Prehtr PH                       ;Condensate Downstream LP Preheater PH            ;N/A;N/A;;;AI;4-20mA;         S;;;B0CRM01GH003;;TBD;TBD;TBD;TBD;TBD;TBD;;;YES;NPE7-EAI-41XX-XXX-PD-XA-000014 - Sampling;NPE7-EAI-41XX-XXX-PP-XA-007616;NPE7-EAI-41XX-XXX-PP-XA-007635;NPE7-EAI-41XX-XXX-IM-XA-007616;;Hold;QT;;TBD;TBD;;;;;;;;;;;;;;;;;;;Estimate;TBD;;A;P01;;24/03/2023
